Event	ID	Name			Wwise Object Path	Notes
	88712019	Flashlight_Break			\Default Work Unit\Player\Flashlight_Break	
	103142110	Flashlight_Toggle			\Default Work Unit\Player\Flashlight_Toggle	
	197586729	Play_InGameMusic_Pause			\Default Work Unit\Music\Play_InGameMusic_Pause	
	447414835	Small_Enemy_Footsteps			\Default Work Unit\Enemies\Small Enemy\Small_Enemy_Footsteps	
	452547817	Stop_All			\Default Work Unit\Stop_All	
	517805850	Small_Enemy_Attack			\Default Work Unit\Enemies\Small Enemy\Small_Enemy_Attack	
	655777854	Crying_Girl			\Default Work Unit\Enemies\Crying_Girl	
	816370673	GameOver_Music			\Default Work Unit\Music\GameOver_Music	
	871813740	Player_Hit			\Default Work Unit\Player\Player_Hit	
	884037492	Sewer_Ambience			\Default Work Unit\Ambience\Level_01\Sewer_Ambience	
	921611381	Wave_Change			\Default Work Unit\Stingers\Wave_Change	
	1371319734	Out_Of_Ammo			\Default Work Unit\Player\Out_Of_Ammo	
	1432716332	Game_Over			\Default Work Unit\Stingers\Game_Over	
	1520976743	Large_Enemy_Footsteps			\Default Work Unit\Enemies\Large Enemy\Large_Enemy_Footsteps	
	1730208058	Player_Footsteps			\Default Work Unit\Player\Player_Footsteps	
	1975887235	Secret_Door_Open			\Default Work Unit\Stingers\Secret_Door_Open	
	2088343134	Large_Enemy_Grunts_Stop			\Default Work Unit\Enemies\Large Enemy\Large_Enemy_Grunts_Stop	
	2227957873	Rats			\Default Work Unit\Ambience\Rats	
	2234746274	Spawn_Sound			\Default Work Unit\Enemies\Spawn_Sound	
	2385984939	FlashLight_Brighten			\Default Work Unit\Player\FlashLight_Brighten	
	2465880979	Large_Enemy_Grunts			\Default Work Unit\Enemies\Large Enemy\Large_Enemy_Grunts	
	2602049768	Healing_Light			\Default Work Unit\Healing_Light	
	2737219330	Wind_Ambience			\Default Work Unit\Ambience\Main_Menu\Wind_Ambience	
	2855972596	UI_Hover_Sound			\Default Work Unit\UI\UI_Hover_Sound	
	2975941020	Large_Enemy_Death			\Default Work Unit\Enemies\Large Enemy\Large_Enemy_Death	
	3230452249	Small_Enemy_Laugh			\Default Work Unit\Enemies\Small Enemy\Small_Enemy_Laugh	
	3306210749	Play_Main_Menu			\Default Work Unit\Music\Play_Main_Menu	
	3395647519	Player_Vocal_Cues			\Default Work Unit\Player\Player_Vocal_Cues	
	3498111913	Gun_Shoot			\Default Work Unit\Player\Gun_Shoot	
	3561417964	Small_Enemy_Laugh_Stop			\Default Work Unit\Enemies\Small Enemy\Small_Enemy_Laugh_Stop	
	3762008648	Play_InGameMusic_Resume			\Default Work Unit\Music\Play_InGameMusic_Resume	
	3799629626	Play_InGameMusic			\Default Work Unit\Music\Play_InGameMusic	
	3897667184	Small_Enemy_Death			\Default Work Unit\Enemies\Small Enemy\Small_Enemy_Death	
	4250807398	Large_Enemy_Attack			\Default Work Unit\Enemies\Large Enemy\Large_Enemy_Attack	
	4253579710	Ammo_Pickup			\Default Work Unit\Interactables\Ammo_Pickup	
	4262893814	Crow_Caw			\Default Work Unit\Ambience\Main_Menu\Crow_Caw	

State Group	ID	Name			Wwise Object Path	Notes
	1852808225	Playing			\Default Work Unit\Playing	

State	ID	Name	State Group			Notes
	748895195	None	Playing			

Game Parameter	ID	Name			Wwise Object Path	Notes
	1240670792	Distance			\Default Work Unit\Distance	
	2468440487	Sound_Fade			\Default Work Unit\Sound_Fade	
	2788398400	HealingLight_Fade			\Default Work Unit\HealingLight_Fade	

Effect plug-ins	ID	Name	Type				Notes
	109779909	PlayerFootsteps_Cloth_02	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\PlayerFootsteps_Cloth_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Footsteps\Player_Footsteps_Cloth\PlayerFootsteps_Cloth_02		81732
	120936648	Small_Enemy_Attack_Grunt_03	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Small_Enemy_Attack_Grunt_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Small_Enemy\Small_Enemy_Attack\Attack_Grunts\Small_Enemy_Attack_Grunt_03		25562
	121940598	UI_Breath_Part_04	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\UI_Breath_Part_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI_Breath_Sound\UI_Breath_Part_04		444636
	123198027	LargeEnemy_Footsteps_V2_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\LargeEnemy_Footsteps_V2_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Large_Enemy\Large_Enemy_Footsteps\LargeEnemy_Footsteps_V2_01		182164
	133284972	PlayerFootsteps_Main_04	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\PlayerFootsteps_Main_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Footsteps\Player_Footsteps_Main\PlayerFootsteps_Main_04		15028
	141330022	OutOfAmmo_F1	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\OutOfAmmo_F1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\OutOfAmmo_F1		44252
	141929671	Reload_V2_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Reload_V2_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reload\Reload_V2_01		105036
	146135435	BigEnemy_Voice_02	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\BigEnemy_Voice_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Large_Enemy\Larg_Enemy_Grunt\Voices\BigEnemy_Voice_02		1675856
	146852372	SmallEnemy_Death_Breaths_03	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\SmallEnemy_Death_Breaths_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Small_Enemy\Small_Enemy_Death\Small_Enemy_Death_Breath\SmallEnemy_Death_Breaths_03		658592
	152770591	UI_Breath_Part_02	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\UI_Breath_Part_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI_Breath_Sound\UI_Breath_Part_02		438756
	158183363	SmallEnemy_Footsteps_F_05	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\SmallEnemy_Footsteps_F_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Small_Enemy\Small_Enemy_Footsteps\SmallEnemy_Footsteps_F_05		49536
	168169077	BigEnemy_Attack	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\BigEnemy_Attack_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Large_Enemy\BigEnemy_Attack		209684
	175464974	SmallEnemy_Laugh_02	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\SmallEnemy_Laugh_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Small_Enemy\Small_Enemy_Laugh\SmallEnemy_Laugh_02		321186
	231923219	Flashlight_OnClick_Final_03	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Flashlight_OnClick_Final_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Flashlight_Toggle\Flashlight_OnClick_Final_03		4062
	235353200	SmallEnemy_Death_Main_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\SmallEnemy_Death_Main_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Small_Enemy\Small_Enemy_Death\Small_Enemy_Death_Main\SmallEnemy_Death_Main_01		396448
	239821706	Crow_02	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Crow_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Crows\Crow_02		76940
	243238263	Small_Enemy_Attack_Grunt_02	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Small_Enemy_Attack_Grunt_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Small_Enemy\Small_Enemy_Attack\Attack_Grunts\Small_Enemy_Attack_Grunt_02		56282
	255269076	UI_Breath_Part_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\UI_Breath_Part_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI_Breath_Sound\UI_Breath_Part_01		347508
	281326603	Small_Enemy_Attack_Grunt_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Small_Enemy_Attack_Grunt_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Small_Enemy\Small_Enemy_Attack\Attack_Grunts\Small_Enemy_Attack_Grunt_01		34766
	283923273	Player_Vocal_Cues_04	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Player_Vocal_Cues_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Vocal_Cues\Player_Vocal_Cues_04		171108
	302496636	BigEnemy_NoVoice_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\BigEnemy_NoVoice_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Large_Enemy\Larg_Enemy_Grunt\Voices\BigEnemy_NoVoice_01		705744
	330329453	Player_Vocal_Cues_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Player_Vocal_Cues_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Vocal_Cues\Player_Vocal_Cues_01		127700
	333138975	Rat_Stinger_F_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Rat_Stinger_F_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Rats\Rat_Stinger_F_01		39404
	336908657	PlayerFootsteps_Wet_02	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\PlayerFootsteps_Wet_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Footsteps\Player_Footsteps_Water\PlayerFootsteps_Wet_02		62988
	338695702	Male_Scream_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Male_Scream_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemy_Spawn\Scream\Male\Male_Scream_01		67944
	349372000	Sewer_Ambience_New_F_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Sewer_Ambience_New_F_01_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambiences\Sewer_Ambience_New_F_01		8051640
	364846511	BigEnemy_NoVoice_04	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\BigEnemy_NoVoice_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Large_Enemy\Larg_Enemy_Grunt\Voices\BigEnemy_NoVoice_04		609424
	368039709	Bass	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Bass_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\InGame_Music\InGame_Final\Bass		3148624
	384425789	PlayerFootsteps_Main_02	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\PlayerFootsteps_Main_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Footsteps\Player_Footsteps_Main\PlayerFootsteps_Main_02		14478
	397126296	Crow_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Crow_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Crows\Crow_01		96160
	409198728	Healing_Sound_bip_1	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Healing_Sound_bip_1_C5579977.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Healing_Sound_bip_1		2770420
	415694696	Gunshot_F	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Gunshot_F_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Gunshot_F		279308
	418192083	SmallEnemy_Footsteps_F_03	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\SmallEnemy_Footsteps_F_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Small_Enemy\Small_Enemy_Footsteps\SmallEnemy_Footsteps_F_03		71620
	419620355	Rat_Stinger_F_02	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Rat_Stinger_F_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Rats\Rat_Stinger_F_02		80544
	424083139	Female_Scream_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Female_Scream_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemy_Spawn\Scream\Female\Female_Scream_01		133792
	448140753	SmallEnemy_Death_Main_03	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\SmallEnemy_Death_Main_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Small_Enemy\Small_Enemy_Death\Small_Enemy_Death_Main\SmallEnemy_Death_Main_03		396448
	455758981	Percussion	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Percussion_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\InGame_Music\InGame_Final\Percussion		3410768
	461217558	SmallEnemy_Laugh_04	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\SmallEnemy_Laugh_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Small_Enemy\Small_Enemy_Laugh\SmallEnemy_Laugh_04		308844
	477350671	Rat_Stinger_F_03	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Rat_Stinger_F_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Rats\Rat_Stinger_F_03		553204
	484372149	UI_Main_Part_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\UI_Main_Part_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI_Main_Sound\UI_Main_Part_01		441216
	497962356	SmallEnemy_Laugh_05	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\SmallEnemy_Laugh_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Small_Enemy\Small_Enemy_Laugh\SmallEnemy_Laugh_05		320056
	503625794	SmallEnemy_Footsteps_F_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\SmallEnemy_Footsteps_F_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Small_Enemy\Small_Enemy_Footsteps\SmallEnemy_Footsteps_F_01		67264
	509127713	UI_Main_Part_04	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\UI_Main_Part_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI_Main_Sound\UI_Main_Part_04		444044
	509852096	SmallEnemy_Death_Breaths_02	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\SmallEnemy_Death_Breaths_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Small_Enemy\Small_Enemy_Death\Small_Enemy_Death_Breath\SmallEnemy_Death_Breaths_02		658592
	510772159	PlayerFootsteps_Cloth_05	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\PlayerFootsteps_Cloth_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Footsteps\Player_Footsteps_Cloth\PlayerFootsteps_Cloth_05		94960
	514424830	PlayerFootsteps_Wet_03	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\PlayerFootsteps_Wet_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Footsteps\Player_Footsteps_Water\PlayerFootsteps_Wet_03		71068
	516612402	BigEnemy_Voice_03	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\BigEnemy_Voice_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Large_Enemy\Larg_Enemy_Grunt\Voices\BigEnemy_Voice_03		1323144
	524070183	SmallEnemy_Footsteps_F_04	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\SmallEnemy_Footsteps_F_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Small_Enemy\Small_Enemy_Footsteps\SmallEnemy_Footsteps_F_04		57656
	540756320	Player_Vocal_Cues_02	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Player_Vocal_Cues_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Vocal_Cues\Player_Vocal_Cues_02		127042
	544086732	Player_Hit	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Player_Hit_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Hit		209620
	594658176	Arp_Strings	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Arp_Strings_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\InGame_Music\InGame_Middle\Arp_Strings		4141236
	615563244	Player_Vocal_Cues_03	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Player_Vocal_Cues_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Vocal_Cues\Player_Vocal_Cues_03		171142
	617912920	FlashLight_Brighten	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\FlashLight_Brighten_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\FlashLight_Brighten		399820
	626613179	DownLight_MainMenu_T1	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\DownLight_MainMenu_T1_E532FC3D.wem		\Interactive Music Hierarchy\Default Work Unit\Main Menu\DownLight_MainMenu_T1\DownLight_MainMenu_T1		17472144
	627043617	LargeEnemy_Footsteps_V2_03	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\LargeEnemy_Footsteps_V2_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Large_Enemy\Large_Enemy_Footsteps\LargeEnemy_Footsteps_V2_03		185084
	639095602	SmallEnemy_Death_Breaths_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\SmallEnemy_Death_Breaths_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Small_Enemy\Small_Enemy_Death\Small_Enemy_Death_Breath\SmallEnemy_Death_Breaths_01		527520
	681894565	BigEnemy_NoVoice_02	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\BigEnemy_NoVoice_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Large_Enemy\Larg_Enemy_Grunt\Voices\BigEnemy_NoVoice_02		639596
	687504304	RoundChange_Stinger_1	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\RoundChange_Stinger_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Stingers\RoundChange_Stinger_1		1059736
	691095402	PlayerFootsteps_Main_03	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\PlayerFootsteps_Main_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Footsteps\Player_Footsteps_Main\PlayerFootsteps_Main_03		10068
	696586800	Flashlight_OnClick_Final_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Flashlight_OnClick_Final_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Flashlight_Toggle\Flashlight_OnClick_Final_01		3734
